13	7483	5.0
13	4970	5.0
13	8971	5.0
13	8834	5.0
13	1530	4.0
13	351	5.0
13	6779	5.0
13	2567	4.0
13	2545	4.0
13	6620	4.0
13	9051	4.0
13	6578	4.0
13	2707	5.0
13	6206	4.0
13	7978	3.0
13	609	4.0
13	844	4.0
13	3841	5.0
13	9829	4.0
13	790	5.0
13	7016	5.0
13	1032	3.0
13	6393	4.0
13	4884	3.0
13	7557	4.0
13	2601	2.0
13	1643	4.0
13	7806	2.0
13	7970	3.0
13	2274	5.0
13	217	5.0
13	2366	4.0
13	1040	3.0
13	9071	5.0
13	5048	3.0
13	3320	3.0
13	1466	4.0
13	10341	3.0
13	3010	1.0
13	1485	4.0
13	5960	5.0
13	6226	5.0
13	7630	5.0
13	8552	5.0
13	6723	4.0
13	2704	5.0
13	3141	4.0
13	393	4.0
13	10178	4.0
13	3777	5.0
13	9159	5.0
13	2685	4.0
13	1311	5.0
13	4612	2.0
13	3266	5.0
13	8510	4.0
13	740	5.0
13	10429	5.0
13	6458	5.0
13	3414	5.0
13	6824	4.0
13	1844	5.0
13	3036	4.0
13	10192	4.0
13	3965	5.0
13	8808	5.0
13	10324	5.0
13	8345	2.0
13	3727	5.0
13	10128	3.0
13	1999	4.0
13	8542	5.0
13	466	5.0
13	4378	4.0
13	3889	3.0
13	9537	4.0
13	7421	5.0
13	6926	4.0
13	5889	4.0
13	4961	4.0
13	6360	5.0
13	8163	5.0
13	1569	5.0
13	265	4.0
13	8583	3.0
13	8868	4.0
13	7024	5.0
13	5925	5.0
13	2285	5.0
13	8482	2.0
13	9452	5.0
13	9857	4.0
13	8309	5.0
13	8842	5.0
13	772	1.0
13	9148	5.0
13	9787	4.0
13	5302	4.0
13	4748	4.0
13	250	2.0
13	5115	4.0
13	6272	4.0
13	10315	4.0
13	3522	2.0
13	6328	5.0
13	1914	5.0
14	2226	4.0
14	10253	5.0
14	1018	5.0
14	4157	4.0
14	1099	4.0
14	1254	4.0
14	9253	5.0
14	1634	4.0
14	9139	2.0
14	9363	5.0
14	9184	2.0
14	3311	5.0
14	6590	1.0
14	2227	5.0
14	3333	4.0
14	7213	5.0
14	717	4.0
14	326	2.0
14	8662	4.0
15	5984	5.0
15	9234	2.0
15	4872	5.0
15	6779	4.0
15	7077	3.0
15	8436	5.0
15	7656	2.0
15	1965	5.0
15	2679	5.0
15	7024	4.0
15	2130	4.0
15	1802	3.0
15	3871	4.0
15	3281	4.0
15	4527	1.0
16	1032	2.0
16	1176	3.0
16	2496	2.0
16	9873	2.0
16	4814	4.0
16	1251	3.0
16	2556	5.0
16	8834	4.0
16	1531	3.0
16	5847	5.0
16	5583	4.0
16	3070	2.0
16	6206	2.0
16	3159	2.0
16	3535	5.0
16	2457	3.0
16	1308	4.0
16	9715	4.0
16	8410	3.0
16	2340	3.0
16	250	1.0
16	10039	1.0
16	4138	4.0
16	3889	4.0
16	8808	3.0
16	210	4.0
16	2441	5.0
16	5536	3.0
16	1058	4.0
16	2227	4.0
16	1554	2.0
16	8848	4.0
16	4799	3.0
16	4114	3.0
16	5331	5.0
16	6893	4.0
16	3577	2.0
16	8107	5.0
16	2364	4.0
16	8588	3.0
16	10188	3.0
16	8983	3.0
16	6720	3.0
16	7202	2.0
16	2857	2.0
16	768	4.0
16	2412	4.0
16	1643	4.0
16	7600	2.0
16	3086	1.0
16	1456	1.0
16	5777	4.0
16	5390	4.0
16	7456	3.0
16	9508	1.0
16	10245	5.0
16	9127	3.0
16	996	5.0
17	967	4.0
17	2035	4.0
17	5947	4.0
17	5444	3.0
17	7703	3.0
17	1836	1.0
17	1927	4.0
17	6864	4.0
17	2162	5.0
17	3314	3.0
17	3549	5.0
17	8195	1.0
17	2152	4.0
17	160	3.0
17	5656	4.0
17	3080	3.0
17	6029	5.0
17	1913	5.0
17	9750	4.0
17	1651	4.0
17	3381	4.0
17	9161	5.0
17	10114	4.0
17	6993	4.0
17	9787	3.0
17	10378	5.0
17	4216	4.0
17	3349	4.0
17	2668	4.0
17	7108	4.0
17	6800	3.0
17	4306	4.0
17	5689	3.0
17	3513	3.0
17	9734	4.0
17	4589	4.0
17	3671	3.0
17	7059	4.0
17	6896	4.0
17	6746	5.0
17	8148	4.0
17	3933	3.0
17	5247	4.0
17	6511	3.0
17	77	5.0
17	6794	4.0
17	4512	3.0
17	206	4.0
17	9673	2.0
17	5297	4.0
17	9441	3.0
17	10242	3.0
18	1029	5.0
18	281	2.0
18	1847	3.0
18	10412	5.0
18	65	4.0
18	9764	5.0
18	9118	4.0
18	10315	5.0
18	2679	5.0
18	9699	5.0
18	2235	4.0
18	3610	3.0
18	5067	5.0
18	5782	1.0
18	3955	5.0
18	9315	3.0
18	613	5.0
18	742	4.0
18	6458	4.0
19	2971	4.0
19	4528	4.0
19	10072	5.0
19	9315	3.0
19	2405	5.0
19	3677	5.0
19	4433	3.0
19	324	3.0
19	3444	3.0
19	4096	1.0
19	7257	5.0
19	2631	5.0
19	10324	1.0
19	9076	1.0
19	9692	3.0
19	250	1.0
19	1207	2.0
19	3541	2.0
19	6627	5.0
19	2679	3.0
19	62	4.0
19	665	2.0
19	1249	5.0
19	10178	5.0
19	4258	5.0
19	6617	3.0
20	2852	5.0
20	1676	1.0
20	9995	5.0
20	7012	1.0
20	7445	3.0
20	66	5.0
20	1270	4.0
20	1374	2.0
20	4209	5.0
20	7480	4.0
20	7031	2.0
20	8064	3.0
20	3998	4.0
20	8514	5.0
20	6304	5.0
20	7754	5.0
20	6889	5.0
20	4986	4.0
20	8053	1.0
20	330	5.0
20	1386	5.0
20	5648	5.0
20	135	5.0
20	4398	5.0
20	745	5.0
20	7436	5.0
20	3398	5.0
20	10378	5.0
20	6282	5.0
20	2668	5.0
20	7042	5.0
20	4379	5.0
20	2182	4.0
21	1803	4.0
21	2275	5.0
21	2412	4.0
21	2265	5.0
21	854	5.0
21	9468	3.0
21	3415	5.0
21	6542	4.0
21	2264	3.0
21	5980	5.0
21	7523	4.0
21	2375	5.0
21	6123	4.0
21	4159	4.0
22	8142	1.0
22	2532	1.0
22	231	5.0
22	2054	4.0
22	2179	2.0
22	9619	5.0
22	2313	4.0
22	7999	5.0
22	5536	5.0
22	2702	5.0
22	3205	4.0
22	802	1.0
22	4718	4.0
22	5025	1.0
22	9603	2.0
22	8882	5.0
22	9309	4.0
22	6310	3.0
22	632	4.0
22	3722	4.0
22	4149	4.0
22	4114	4.0
22	7083	5.0
22	217	4.0
22	1467	4.0
22	7456	4.0
22	1600	3.0
22	2109	4.0
22	6764	4.0
22	7345	3.0
23	8552	5.0
23	7163	5.0
23	5531	2.0
23	10082	4.0
23	6524	4.0
23	1015	4.0
23	4842	3.0
23	4986	4.0
23	2264	2.0
23	9403	5.0
23	9808	4.0
23	3768	5.0
23	4183	3.0
23	9644	5.0
23	4019	2.0
23	6460	1.0
23	3177	3.0
23	8515	4.0
23	5442	5.0
23	7084	3.0
23	8847	4.0
23	9710	2.0
23	8637	4.0
23	2589	4.0
23	7620	3.0
23	10378	3.0
23	2255	2.0
23	4864	4.0
23	2389	4.0
23	9928	3.0
23	6806	4.0
23	5466	4.0
23	5558	3.0
23	6876	2.0
23	280	4.0
23	10046	4.0
23	7930	3.0
23	9006	4.0
23	497	5.0
23	3824	4.0
23	304	3.0
23	4626	4.0
23	9271	3.0
23	6598	4.0
23	8721	2.0
23	5274	4.0
23	9789	5.0
23	5227	5.0
23	9731	2.0
23	9571	4.0
23	6292	2.0
23	2853	4.0
23	9495	4.0
23	10267	5.0
23	7811	4.0
23	1790	4.0
23	2006	4.0
23	921	5.0
23	5731	5.0
23	8717	4.0
23	5388	3.0
23	7262	3.0
23	564	5.0
23	3733	5.0
23	4561	3.0
23	8462	5.0
23	8007	4.0
23	6061	2.0
23	8245	3.0
23	3382	4.0
23	4679	4.0
23	3255	4.0
23	386	5.0
23	2007	4.0
24	9051	5.0
24	3448	5.0
24	8079	1.0
24	3267	5.0
24	5987	3.0
24	6674	2.0
24	3896	5.0
24	7584	5.0
24	997	4.0
24	5224	5.0
24	6401	5.0
24	8935	5.0
24	8737	5.0
24	3225	3.0
24	8055	5.0
24	5833	5.0
24	2275	2.0
24	4885	3.0
24	3177	5.0
25	5650	3.0
25	2468	2.0
25	9629	3.0
25	1089	1.0
25	5880	5.0
25	1368	4.0
25	2261	2.0
25	6761	4.0
25	9699	4.0
25	6206	4.0
25	2304	1.0
25	2349	5.0
25	1277	4.0
25	4286	4.0
25	9253	5.0
25	7249	4.0
25	945	4.0
25	650	4.0
25	1037	1.0
25	4388	4.0
25	1865	4.0
25	5795	4.0
25	3150	5.0
25	3856	3.0
25	418	1.0
25	8609	5.0
25	446	5.0
25	9106	5.0
25	1392	1.0
25	217	5.0
26	6812	3.0
26	2564	4.0
26	3836	4.0
26	4754	4.0
26	139	5.0
26	9810	4.0
26	10134	5.0
26	8359	5.0
26	3605	1.0
26	9566	4.0
26	10337	4.0
26	6957	4.0
26	3141	4.0
26	9750	5.0
26	2944	2.0
26	2716	4.0
26	6722	5.0
26	1043	1.0
26	6781	4.0
26	2983	4.0
26	8245	5.0
26	8835	5.0
26	1242	1.0
26	7304	5.0
27	1844	4.0
27	210	5.0
27	4422	2.0
27	5206	2.0
27	2054	3.0
27	1728	5.0
27	4067	2.0
27	7163	5.0
27	1250	3.0
27	3491	5.0
27	4589	5.0
27	4892	5.0
27	5372	4.0
27	6981	4.0
27	2651	3.0
27	8238	4.0
27	10272	1.0
27	247	4.0
27	2842	3.0
27	1574	4.0
27	9750	4.0
27	5563	5.0
27	56	4.0
27	6553	3.0
27	8159	5.0
27	117	5.0
27	1777	5.0
27	6708	3.0
27	7421	5.0
27	3121	4.0
27	10147	4.0
27	4609	4.0
27	1072	4.0
27	5416	5.0
27	5976	5.0
27	4086	3.0
27	2338	4.0
27	3666	5.0
27	10131	2.0
27	6864	5.0
28	4160	4.0
28	8510	5.0
28	10127	4.0
28	6759	1.0
28	1159	3.0
28	5769	4.0
28	697	1.0
28	6161	1.0
28	2564	5.0
28	9817	4.0
28	2367	3.0
28	9749	5.0
28	8166	2.0
28	10291	3.0
29	1813	5.0
29	9659	3.0
29	10120	5.0
29	4678	4.0
29	7115	4.0
29	3896	4.0
29	119	3.0
29	4970	5.0
29	3771	5.0
29	3446	5.0
29	663	5.0
29	6216	3.0
29	803	5.0
29	7600	5.0
29	8609	5.0
29	8854	4.0
30	2675	4.0
30	5978	4.0
30	3531	4.0
30	2949	4.0
30	4237	5.0
30	862	3.0
30	9121	3.0
30	10397	3.0
30	9418	5.0
30	7445	4.0
30	10278	4.0
30	4615	5.0
30	3777	5.0
31	6912	3.0
31	4589	5.0
31	9441	4.0
31	6007	4.0
31	9395	3.0
31	932	5.0
31	3791	3.0
31	9835	1.0
31	5627	5.0
31	9359	3.0
31	3513	5.0
31	2759	4.0
31	7275	5.0
31	3422	5.0
31	8211	4.0
31	1402	4.0
31	9603	4.0
31	8512	4.0
31	1200	1.0
31	3434	5.0
31	321	1.0
31	4007	3.0
31	6286	5.0
32	271	4.0
32	9764	4.0
32	4157	4.0
32	3133	4.0
32	7914	3.0
32	5281	4.0
32	8201	3.0
32	10211	4.0
32	7222	4.0
32	9692	3.0
32	9570	4.0
32	743	4.0
32	6162	2.0
32	3564	3.0
32	3510	3.0
32	4263	3.0
32	4580	5.0
32	1009	4.0
32	810	4.0
32	5027	4.0
32	2983	4.0
32	9078	4.0
32	745	4.0
32	4970	3.0
32	210	4.0
32	500	3.0
32	10254	4.0
32	108	4.0
32	7234	3.0
32	2599	3.0
32	4589	4.0
32	670	4.0
32	8665	2.0
32	8584	5.0
32	4545	3.0
32	2890	5.0
32	8253	3.0
32	8474	4.0
32	5829	3.0
32	8703	3.0
32	4080	4.0
32	10149	1.0
32	9871	5.0
32	2538	4.0
32	4052	4.0
32	1319	5.0
32	3345	4.0
32	3134	4.0
32	6075	3.0
32	5824	4.0
32	1844	5.0
32	2052	4.0
32	5331	5.0
32	9271	3.0
32	4096	2.0
32	326	2.0
32	3059	5.0
32	5373	5.0
32	8050	2.0
32	6914	2.0
32	3200	4.0
32	4885	4.0
32	2169	4.0
32	2179	4.0
32	4948	5.0
32	2982	5.0
32	9472	4.0
32	10382	2.0
32	3388	4.0
32	9629	4.0
32	5838	3.0
32	10253	4.0
32	2031	4.0
32	10066	2.0
32	3047	5.0
32	2027	3.0
32	7610	4.0
32	1456	1.0
32	3637	4.0
32	6785	3.0
32	2675	4.0
32	8620	4.0
32	4999	5.0
32	5361	5.0
32	168	3.0
32	2679	4.0
32	5273	4.0
32	264	4.0
32	224	5.0
32	2054	5.0
32	2042	2.0
32	9857	4.0
32	6248	3.0
32	5110	4.0
32	5372	4.0
32	8054	5.0
32	4417	2.0
32	1311	5.0
32	3836	4.0
32	4248	4.0
32	1177	5.0
32	3823	2.0
32	425	3.0
32	309	4.0
32	6657	4.0
32	5650	3.0
32	3920	3.0
32	512	1.0
32	1975	2.0
32	9750	3.0
32	7337	4.0
32	6720	3.0
32	2796	5.0
32	3531	2.0
32	3197	4.0
32	9787	4.0
32	3509	3.0
32	1871	4.0
32	7504	1.0
32	5680	5.0
32	9995	2.0
32	7236	4.0
32	2119	5.0
32	5376	5.0
32	910	2.0
32	9756	2.0
32	697	5.0
32	1634	3.0
32	8514	4.0
32	540	4.0
32	9451	4.0
32	4439	5.0
32	2548	4.0
32	3710	4.0
32	6278	5.0
32	7006	3.0
32	9918	4.0
32	6818	3.0
32	2304	2.0
32	294	3.0
32	6542	5.0
32	4921	3.0
32	3415	5.0
32	2017	4.0
32	9118	4.0
32	4561	4.0
32	5182	4.0
32	3179	4.0
32	5777	5.0
32	9789	4.0
32	5455	3.0
32	3945	4.0
32	5876	4.0
32	3541	4.0
32	8436	5.0
32	5359	1.0
32	6259	4.0
32	10107	4.0
32	3036	4.0
33	6458	3.0
33	996	4.0
33	2862	4.0
33	5113	4.0
33	168	5.0
33	2386	5.0
33	7271	5.0
33	6410	4.0
33	9779	3.0
33	605	4.0
33	2679	4.0
33	5565	4.0
33	10378	4.0
33	2933	5.0
33	5978	3.0
33	7163	5.0
33	10381	4.0
33	8384	5.0
33	4476	3.0
33	9500	5.0
33	726	4.0
33	4421	1.0
34	9320	3.0
34	1264	4.0
34	9106	5.0
34	6993	3.0
34	266	3.0
34	3309	3.0
34	1059	5.0
34	8702	4.0
34	2993	3.0
34	7862	4.0
34	3010	3.0
34	1693	4.0
34	10035	4.0
34	9139	4.0
34	2675	4.0
34	1975	3.0
34	2227	4.0
34	5770	3.0
34	588	4.0
34	4748	4.0
34	9991	3.0
34	9377	5.0
34	717	4.0
34	2442	5.0
34	264	4.0
34	7553	3.0
34	5066	3.0
34	7758	1.0
34	7292	4.0
34	2813	4.0
34	8346	1.0
35	5673	5.0
35	4748	4.0
35	2480	4.0
35	5505	4.0
35	6982	5.0
35	1114	5.0
35	697	5.0
35	1895	4.0
35	6324	4.0
35	980	5.0
35	2601	3.0
35	9171	4.0
35	8524	3.0
35	1782	4.0
35	555	4.0
35	9720	5.0
35	2441	4.0
35	6377	4.0
35	6779	5.0
35	9084	3.0
35	1139	5.0
35	4078	5.0
36	8933	3.0
36	2634	1.0
36	2668	4.0
36	160	4.0
36	7275	1.0
36	7069	1.0
36	932	1.0
36	4850	1.0
36	8397	3.0
36	2030	3.0
36	5999	2.0
36	2443	4.0
36	530	4.0
36	2437	1.0
36	9678	1.0
36	9989	4.0
36	7213	3.0
36	1866	5.0
36	10108	1.0
36	4061	2.0
36	209	1.0
36	4254	4.0
36	6141	2.0
36	9	2.0
36	10398	4.0
36	9441	2.0
36	5629	4.0
36	8410	3.0
37	749	3.0
37	5978	3.0
37	790	4.0
37	5777	3.0
37	7213	3.0
37	219	3.0
37	3777	3.0
37	9890	4.0
37	2979	2.0
37	9118	3.0
37	4158	3.0
37	1569	4.0
37	6753	4.0
37	2006	3.0
37	4678	5.0
37	266	3.0
37	5087	2.0
37	8514	4.0
37	5101	4.0
37	8671	3.0
37	6797	2.0
37	224	4.0
37	742	4.0
37	4209	4.0
37	2235	2.0
37	1104	4.0
37	8815	1.0
37	9418	2.0
37	4136	3.0
37	7952	1.0
37	3102	3.0
37	7734	4.0
37	763	5.0
37	8552	4.0
37	3755	4.0
37	2013	3.0
37	10444	2.0
37	5579	3.0
37	4279	4.0
37	5230	2.0
37	4612	2.0
37	9003	1.0
37	5357	4.0
37	7252	3.0
37	2469	5.0
37	4766	2.0
37	2395	1.0
38	2556	3.0
38	726	3.0
38	2226	5.0
38	4279	4.0
38	6830	2.0
38	10324	4.0
38	9051	4.0
38	6464	4.0
38	7623	3.0
38	1176	4.0
38	885	4.0
38	2679	4.0
38	9134	3.0
38	1664	1.0
38	7584	2.0
38	6106	4.0
38	4206	3.0
38	3345	2.0
38	7220	2.0
38	4814	4.0
38	5442	4.0
38	9057	4.0
38	6708	4.0
39	7325	3.0
39	8821	5.0
39	10459	5.0
39	6433	5.0
39	3538	5.0
39	6238	2.0
39	8924	3.0
39	8291	4.0
39	2190	5.0
39	4157	2.0
39	1249	1.0
39	8317	1.0
39	4580	4.0
40	8552	4.0
40	8447	5.0
40	4306	5.0
40	8943	2.0
40	8031	4.0
40	2895	5.0
40	1072	5.0
40	4759	4.0
40	10380	3.0
40	4304	5.0
40	6272	4.0
40	6993	5.0
40	5881	3.0
40	291	5.0
40	6967	4.0
40	286	4.0
40	8467	5.0
40	643	4.0
40	10120	5.0
40	917	5.0
40	3624	5.0
40	642	5.0
40	2496	4.0
40	2566	3.0
40	9849	4.0
40	8730	5.0
40	3138	3.0
40	7713	4.0
40	7075	5.0
40	2274	5.0
40	6414	4.0
40	2502	4.0
40	2664	4.0
40	893	3.0
40	941	4.0
40	9647	4.0
41	1803	4.0
41	5531	4.0
41	438	4.0
41	1836	3.0
41	267	4.0
41	600	4.0
41	2312	4.0
41	7622	4.0
41	8256	4.0
41	8702	3.0
41	9896	2.0
41	3133	4.0
41	7517	4.0
41	5457	4.0
41	8879	3.0
41	8460	3.0
41	10121	4.0
41	155	2.0
41	5455	3.0
41	7866	4.0
41	55	4.0
41	4767	4.0
41	6996	4.0
41	761	4.0
41	2055	3.0
41	6253	4.0
41	9789	3.0
41	6543	3.0
41	4394	3.0
41	4748	4.0
41	6393	5.0
41	5373	4.0
41	2132	4.0
41	7965	4.0
